price,area,property-type,rooms-number,zip-code,land-area,garden,garden-area,equipped-kitchen,full-address,swimming-pool,furnished,open-fire,terrace,terrace-area,facades-number,building-state
319000,135,house,3,4870,1022,1,800,1.0,trooz,0,0,0,0,0,4,to rebuild
330000,167,house,4,6700,370,0,0,1.0,arlon,0,0,0,0,0,3,to rebuild
335000,161,house,5,1840,125,0,0,1.0,londerzeel,0,0,0,0,0,2,to rebuild
335000,225,house,3,2830,425,0,0,1.0,willebroek,0,0,0,0,0,3,good
339000,197,house,2,9810,885,1,770,1.0,nazareth,0,0,0,0,0,4,to renovate
345000,390,house,3,9600,2650,1,2225,1.0,ronse,0,0,0,0,0,4,to renovate
349000,157,house,3,1070,70,0,0,1.0,anderlecht,0,0,0,1,8,2,good
349000,157,house,3,1700,280,1,200,1.0,dilbeek,0,0,0,1,20,2,good
349000,152,house,3,8551,302,0,0,1.0,heestert,0,0,0,0,0,3,good
350000,162,house,3,4050,879,1,700,1.0,chaudfontaine,0,0,0,0,0,4,to rebuild
365000,215,house,4,1400,954,0,0,1.0,nivelles,0,0,1,0,0,4,to renovate
365000,215,house,4,6230,954,0,0,1.0,buzet,0,0,1,0,0,4,to renovate
375000,150,house,3,1800,147,1,45,1.0,vilvoorde,0,0,0,0,0,2,as new
383000,216,house,5,1831,730,0,0,1.0,machelen-diegem,0,0,0,0,0,2,as new
390000,190,house,4,4260,1355,0,0,1.0,braives,0,0,0,0,0,4,as new
395000,158,house,4,1140,350,1,230,1.0,evere,0,0,0,1,30,2,as new
395000,124,house,2,6790,1046,0,0,1.0,aubange,0,0,0,0,0,4,to rebuild
395000,200,house,5,7800,1500,0,0,1.0,ath,0,0,0,1,25,4,as new
398000,414,house,6,1780,515,0,0,1.0,wemmel,0,0,1,0,0,2,to renovate
399000,125,house,3,1325,866,1,766,1.0,corroy-le-grand,0,0,0,1,10,4,good
410000,140,house,2,1755,426,0,0,1.0,leerbeek,0,0,0,1,15,4,good
425000,203,house,4,4052,712,1,350,1.0,chaudfontaine-beaufays,0,0,0,1,20,4,good
435000,215,house,3,7880,1160,0,0,1.0,flobecq,0,0,0,0,0,4,good
460000,160,house,1,1200,160,0,0,1.0,woluwe-saint-lambert,0,0,0,1,2,2,good
465000,180,house,4,1000,112,1,35,1.0,brussels,0,0,0,1,10,2,as new
465000,180,house,4,1030,112,1,35,1.0,schaerbeek,0,0,0,1,10,2,as new
465000,180,house,4,1030,112,1,35,1.0,schaerbeek,0,0,0,1,10,2,as new
465000,183,house,4,3001,201,0,0,1.0,heverlee,0,0,1,0,0,2,to rebuild
489000,283,house,3,8820,429,1,90,1.0,torhout,0,0,0,0,0,2,good
495000,275,house,6,1030,125,1,25,0.0,schaerbeek,0,0,0,1,15,2,to rebuild
495000,96,house,3,1180,95,1,50,1.0,uccle,0,0,0,1,4,3,good
495000,224,house,5,1780,520,1,350,1.0,wemmel,0,0,1,1,40,2,good
498000,100,house,3,1200,140,1,50,1.0,sint-lambrechts-woluwe,0,0,0,0,0,2,to renovate
499000,180,house,5,1390,1883,1,1748,1.0,grez-doiceau,0,0,0,1,48,4,to renovate
499000,244,house,5,4520,2170,1,1957,1.0,antheit,1,0,0,0,0,4,good
520000,358,house,4,1200,196,0,0,1.0,woluwe-saint-lambert,0,0,0,1,40,2,to renovate
525000,230,house,4,1190,200,1,120,1.0,forest,0,0,0,1,6,2,to rebuild
525000,160,house,4,1332,1388,1,1388,1.0,genval,0,0,0,1,113,4,good
525000,120,house,4,7880,6430,0,0,1.0,flobecq,0,0,0,0,0,4,good
547000,240,house,4,2830,851,1,476,1.0,willebroek,0,0,0,0,0,3,just renovated
560000,160,house,3,1330,902,1,902,1.0,rixensart,0,0,0,1,28,4,to rebuild
575000,205,house,5,1950,135,0,0,1.0,kraainem,0,0,0,1,20,2,good
579000,221,house,4,8620,753,0,0,1.0,nieuwpoort,0,0,0,1,40,4,to rebuild
585000,244,house,5,8000,115,0,0,1.0,brugge,0,0,0,0,0,2,just renovated
595000,220,house,4,1730,422,0,0,1.0,asse,0,0,0,1,100,4,as new
595000,358,house,4,9000,298,0,0,1.0,gent,0,0,0,0,0,2,to rebuild
598000,403,house,6,3400,564,0,0,1.0,landen,1,0,0,1,60,3,as new
599000,265,house,5,9300,393,1,170,1.0,aalst,0,0,0,1,80,2,good
600000,300,house,5,1190,290,1,190,1.0,forest,0,0,0,1,20,2,to renovate
625000,231,house,3,1200,180,1,70,0.0,woluwe-saint-lambert,0,0,0,0,0,2,good
645000,320,house,4,1070,320,0,0,0.0,anderlecht,0,0,0,1,4,2,to renovate
645000,190,house,3,1970,709,1,350,1.0,wezembeek-oppem,0,0,0,0,0,4,to renovate
650000,267,house,4,1200,162,1,44,1.0,woluwe-saint-lambert,0,0,0,1,10,2,to rebuild
650000,267,house,4,1200,162,1,44,1.0,woluwe-saint-lambert,0,0,0,1,10,2,to rebuild
650000,240,house,5,1380,6742,1,6742,1.0,lasne,0,0,0,0,0,3,to renovate
674000,220,house,4,1820,767,1,350,1.0,steenokkerzeel,0,0,0,1,45,4,good
680000,188,house,3,1200,175,1,100,1.0,woluwe-saint-lambert,0,0,0,1,16,2,as new
685000,184,house,4,1410,729,0,0,1.0,waterloo,0,0,1,0,0,4,as new
685000,184,house,4,1410,729,0,0,1.0,waterloo,0,0,1,0,0,4,as new
690000,271,house,6,1420,945,1,945,1.0,braine-lalleud,0,0,0,1,20,4,good
695000,205,house,5,1180,280,1,130,1.0,uccle,0,0,0,1,10,2,good
695000,200,house,4,1630,423,1,250,1.0,linkebeek,0,0,1,1,10,3,as new
695000,350,house,3,1950,1724,1,1400,1.0,kraainem,0,0,0,0,0,4,good
699000,300,house,6,1332,2046,1,2000,1.0,rixensart,0,0,0,0,0,4,to renovate
720000,415,house,4,1030,155,0,0,1.0,schaerbeek,0,0,0,0,0,2,good
745000,210,house,5,1200,133,0,0,1.0,woluwe-saint-lambert,0,0,0,1,22,2,good
745000,210,house,5,1200,133,0,0,1.0,woluwe-saint-lambert,0,0,0,1,22,2,good
750000,200,house,4,1150,210,1,85,1.0,woluwe-saint-pierre,0,0,0,1,20,2,good
750000,170,house,3,1200,188,1,47,1.0,woluwe-saint-lambert,0,0,0,1,30,2,as new
780000,200,house,3,1853,260,1,85,1.0,grimbergen-strombeek-bever,0,0,0,1,12,2,good
795000,200,house,5,1150,360,1,150,1.0,woluwe-saint-pierre,0,0,0,1,11,3,good
795000,200,house,5,1950,360,1,150,1.0,kraainem,0,0,0,1,11,3,good
850000,262,house,4,1160,367,1,180,1.0,auderghem,0,0,1,1,25,3,as new
900000,255,house,5,1301,1500,1,1500,1.0,wavre-bierges,0,0,0,1,100,4,good
930000,450,house,5,1030,155,1,45,0.0,schaerbeek,0,0,0,1,2,2,as new
945000,300,house,3,1330,1110,1,500,1.0,rixensart,1,0,0,0,0,4,as new
945000,275,house,6,1950,413,1,250,1.0,kraainem,0,0,0,1,25,3,good
995000,280,house,6,1000,345,1,250,1.0,bruxelles,0,0,0,0,0,3,good
995000,200,house,4,1150,400,1,350,1.0,woluwe-saint-pierre,0,0,0,0,0,3,good
995000,250,house,7,1150,541,1,350,1.0,woluwe-saint-pierre,0,0,0,1,40,4,to renovate
999000,468,house,5,1040,170,1,53,1.0,etterbeek,0,0,0,0,0,2,good
999000,468,house,5,1150,170,1,53,1.0,sint-pieters-woluwe,0,0,0,0,0,2,good
999000,468,house,5,1200,170,1,53,1.0,sint-lambrechts-woluwe,0,0,0,0,0,2,good
1095000,260,house,4,1970,590,1,300,1.0,wezembeek-oppem,0,0,0,1,30,4,as new
1100000,348,house,4,1050,240,1,115,1.0,ixelles,0,0,0,1,7,2,good
1195000,400,house,7,1000,214,1,50,1.0,bruxelles,0,0,0,1,3,2,good
1200000,568,house,3,1000,196,0,0,1.0,bruxelles,0,0,0,0,0,2,just renovated
1290000,307,house,5,1180,780,1,500,1.0,uccle,0,0,0,0,0,4,to renovate
1295000,300,house,7,1050,120,1,31,1.0,ixelles,0,0,0,1,26,2,good
1350000,457,house,4,1332,1153,1,1154,1.0,genval,0,0,0,0,0,4,as new
1390000,300,house,5,1180,590,1,500,1.0,uccle,0,0,0,1,30,4,just renovated
1795000,870,house,8,1301,28800,1,28000,1.0,wavre,1,0,0,1,120,4,to rebuild
2145000,263,house,5,8300,683,0,0,1.0,knokke-heist-knokke,0,0,0,0,0,4,as new
2475000,764,house,6,1380,12901,1,10000,1.0,lasne,1,0,0,1,80,4,as new
3200000,1350,house,1,1050,490,0,0,1.0,ixelles,0,0,1,0,0,2,good
830000,319,house,4,6717,1310,0,0,1.0,attert,0,0,0,0,0,4,good
230000,140,house,4,6030,300,1,115,1.0,charleroi,0,0,0,1,22,2,just renovated
249900,225,house,5,6250,1185,1,900,1.0,aiseau-presles,0,0,0,1,150,3,to renovate
290000,180,house,4,6800,606,1,460,1.0,libramont-chevigny,0,0,0,1,20,4,to renovate
360000,210,house,4,6790,1000,1,560,1.0,aubange,0,0,0,0,0,4,to renovate
385000,188,house,3,6600,650,1,137,1.0,bastogne,0,0,0,1,35,2,as new
389000,185,house,3,3220,1020,0,0,1.0,holsbeek,0,0,0,1,35,3,to renovate
939000,330,house,5,2920,2013,1,1280,1.0,kalmthout,1,0,1,1,100,4,good
249000,160,house,2,1501,352,0,0,1.0,buizingen,0,0,0,0,0,2,to renovate
295000,155,house,4,6690,501,0,0,0.0,vielsalm,0,0,0,0,0,4,to rebuild
350000,387,house,6,3870,1507,0,0,1.0,heers,0,0,0,0,0,4,to renovate
845000,250,house,3,1970,631,1,500,1.0,wezembeek-oppem,0,0,0,1,50,4,good
375000,217,house,5,1390,10,0,0,1.0,grez-doiceau,0,0,0,0,0,3,to rebuild
500000,159,house,5,6700,611,0,0,1.0,arlon,0,0,0,0,0,3,good
545000,236,house,4,1030,81,1,32,1.0,schaerbeek,0,0,0,0,0,2,just renovated
545000,250,house,4,2870,1275,0,0,1.0,ruisbroek,0,0,0,0,0,3,to rebuild
1295000,555,house,5,7730,3700,0,0,1.0,estaimpuis,0,0,0,0,0,4,as new
1295000,555,house,5,7730,3700,0,0,1.0,estaimpuis,0,0,0,0,0,4,as new
1295000,555,house,5,8587,3700,0,0,1.0,spiere,0,0,0,0,0,4,as new
59000,340,house,3,4180,152,0,0,0.0,comblain-la-tour,0,0,0,0,0,3,to renovate
195000,100,house,3,4540,925,1,800,1.0,jehay,0,0,0,0,0,2,to rebuild
219000,228,house,5,4460,418,1,250,0.0,grace-hollogne,0,0,0,1,12,3,to rebuild
269000,213,house,3,3840,450,0,0,1.0,borgloon,0,0,0,0,0,4,to rebuild
290000,156,house,4,4000,130,1,60,0.0,liege,0,0,0,0,0,2,good
290000,156,house,4,4000,130,1,60,0.0,liege,0,0,0,0,0,2,good
450000,197,house,5,3090,240,0,0,1.0,overijse,0,0,0,1,60,4,to rebuild
450000,340,house,3,4540,255,0,0,1.0,amay,0,0,0,0,0,2,good
649000,170,house,3,1160,125,1,70,1.0,auderghem,0,0,0,1,6,2,as new
225000,123,house,2,2800,210,1,120,1.0,mechelen,0,0,0,1,16,2,to renovate
249000,160,house,2,1500,352,0,0,1.0,halle,0,0,0,0,0,2,to renovate
259000,110,house,3,4140,561,1,200,1.0,sprimont,0,0,0,1,20,4,as new
280000,165,house,4,7910,470,0,0,1.0,wattripont,0,0,0,0,0,4,to rebuild
289000,270,house,4,4000,261,0,0,1.0,liege,0,0,0,1,10,2,to rebuild
339000,140,house,3,4870,2014,1,1800,1.0,trooz,0,0,0,1,80,3,to rebuild
375000,160,house,3,8520,439,0,0,1.0,kuurne,0,0,0,0,0,3,good
395000,80,house,3,1970,170,1,40,1.0,wezembeek-oppem,0,0,0,1,14,3,to renovate
490000,233,house,3,4500,6057,1,6057,1.0,huy,0,0,0,1,105,4,as new
695000,702,house,3,9680,3839,0,0,1.0,maarke-kerkem,0,0,1,0,0,4,good
695000,702,house,3,9680,3839,0,0,1.0,maarke-kerkem,0,0,1,0,0,4,good
710000,154,house,3,1180,0,1,281,1.0,uccle,0,0,0,1,53,4,as new
725000,312,house,4,9790,2246,0,0,1.0,moregem,0,0,1,0,0,4,to renovate
749000,275,house,5,2800,405,0,0,1.0,mechelen,0,0,1,1,40,2,good
225000,154,house,3,3840,436,0,0,1.0,borgloon,0,0,0,0,0,4,to renovate
69000,54,house,1,4020,81,0,0,0.0,liege,0,0,0,0,0,3,to renovate
75000,120,house,3,6987,240,0,0,0.0,rendeux,0,0,0,0,0,3,to renovate
189000,130,house,3,6940,720,1,720,1.0,durbuy,0,0,0,1,45,4,to rebuild
235000,130,house,2,4140,446,1,300,1.0,sprimont,0,0,0,1,50,3,to rebuild
295000,140,house,2,4557,1604,1,1200,1.0,tinlot,0,0,0,1,40,4,as new
319000,111,house,3,9120,204,1,56,1.0,beveren,0,0,0,0,0,2,good
325000,165,house,3,5030,856,0,0,1.0,lonzee,0,0,1,1,25,4,just renovated
389000,297,house,5,4800,230,0,0,0.0,verviers,0,0,0,1,86,3,good
395000,184,house,3,9600,80,0,0,1.0,ronse,0,0,0,1,8,2,just renovated
425000,125,house,3,1640,150,1,60,1.0,rhode-saint-genese,1,0,0,1,20,2,as new
485000,308,house,4,1410,268,1,164,1.0,waterloo,0,0,0,1,13,3,good
535000,142,house,3,1300,1187,1,11,1.0,wavre,0,0,0,1,25,4,as new
545000,190,house,3,1470,2338,1,2000,1.0,genappe-bousval,1,0,0,1,30,4,good
595000,249,house,3,1090,198,1,70,1.0,jette,0,0,0,1,111,2,as new
599000,310,house,6,8000,157,1,57,1.0,brugge,0,0,0,0,0,3,good
675000,290,house,5,1390,1485,1,900,1.0,grez-doiceau-archennes,0,0,0,1,30,4,as new
850000,201,house,5,1640,566,1,256,1.0,rhode-saint-genese,0,0,1,1,15,4,as new
879000,525,house,10,8000,221,1,57,1.0,brugge,0,0,0,0,0,2,to renovate
925000,230,house,5,1150,100,0,0,1.0,woluwe-saint-pierre,0,0,0,1,60,3,as new
965000,269,house,4,1150,403,1,308,1.0,sint-pieters-woluwe,0,0,0,0,0,3,as new
1195000,424,house,6,8340,5420,0,0,1.0,damme,0,0,1,0,0,4,as new
249000,160,house,4,4020,197,1,123,1.0,wandre,0,0,0,0,0,2,to rebuild
325000,175,house,4,4500,1540,1,1200,1.0,huy,0,0,0,1,80,4,to rebuild
185000,75,house,1,3210,681,0,0,1.0,lubbeek,0,0,0,0,0,4,to renovate
460000,156,house,3,1640,1298,1,1166,1.0,sint-genesius-rode,0,0,0,0,0,3,good
275000,115,house,2,3890,1128,0,0,1.0,gingelom,0,0,0,0,0,4,good
368500,135,house,3,2110,1214,0,0,1.0,wijnegem,0,0,0,0,0,3,good
495000,165,house,5,4432,597,1,400,1.0,alleur,0,0,0,1,50,4,as new
649000,240,house,5,1190,90,1,18,1.0,forest,0,0,0,1,6,2,to renovate
675000,350,house,4,1860,596,0,0,1.0,sint-brixius-rode,0,0,1,0,0,4,good
675000,220,house,3,8490,1500,0,0,1.0,varsenare,0,0,0,0,0,4,good
339000,115,house,3,6890,594,0,0,1.0,transinne,0,0,0,0,0,4,as new
349000,224,house,4,4557,2161,1,2000,1.0,tinlot,0,0,1,1,21,3,good
595000,265,house,4,1090,194,1,100,1.0,jette,0,0,0,1,24,2,good
690000,203,house,4,1040,0,0,0,1.0,etterbeek,0,0,0,1,10,2,good
695000,240,house,4,1410,0,1,850,1.0,waterloo,0,0,0,1,60,3,as new
775000,288,house,4,3120,771,1,630,1.0,tremelo,0,0,0,1,20,4,as new
289950,143,house,5,2660,140,1,56,1.0,antwerp,0,0,0,0,0,2,to rebuild
149000,115,house,2,6140,425,1,100,0.0,fontaine-leveque,0,0,0,1,150,3,to renovate
169000,100,house,2,4141,274,1,125,1.0,sprimont-louveigne,0,0,0,0,0,3,to renovate
280000,152,house,3,4610,190,0,0,1.0,beyne-heusay,0,0,0,0,0,2,as new
339000,173,house,4,6540,1300,1,700,1.0,lobbes,0,0,1,0,0,4,just renovated
565000,200,house,3,8792,649,0,0,1.0,waregem,0,0,0,0,0,4,as new
1350000,740,house,8,1190,0,0,0,0.0,forest,0,0,0,1,5,2,good
3695000,365,house,4,8300,788,1,788,1.0,knokke-heist,0,1,0,0,0,4,as new
1218750,325,house,4,1180,150,1,60,1.0,uccle,0,1,1,1,20,2,as new
179000,143,house,3,4480,74,0,0,1.0,engis,0,0,0,0,0,2,to rebuild
249000,269,house,3,6950,2361,1,2091,1.0,nassogne,0,0,0,1,14,4,to rebuild
289000,135,house,3,4683,957,1,900,1.0,vivegnis,0,0,0,1,44,3,to renovate
349000,200,house,4,9600,775,0,0,1.0,ronse,0,0,0,0,0,4,good
360000,130,house,3,1651,260,0,0,1.0,beersel,0,0,0,1,44,2,good
425000,135,house,4,9040,80,1,12,1.0,gent,0,0,0,1,7,2,as new
695000,224,house,4,9255,2405,0,0,1.0,buggenhout,0,0,1,0,0,4,as new
320000,127,house,3,8380,121,1,40,1.0,brugge-zeebrugge,0,0,0,1,19,2,as new
359000,237,house,4,5100,1597,1,1200,1.0,jambes,0,0,0,1,100,3,not mentioned
610000,200,house,3,1880,908,0,0,1.0,kapelle-op-den-bos,0,0,0,0,0,3,good
150000,229,house,4,6830,1345,0,0,0.0,bouillon,0,0,0,0,0,3,to renovate
160000,196,house,3,6980,682,0,0,0.0,ortho-(la-roche-en-ardenne),0,0,0,0,0,3,to renovate
179000,118,house,2,9500,50,0,0,1.0,geraardsbergen,0,0,0,0,0,2,to renovate
345000,298,house,7,4040,563,1,300,1.0,herstal,0,0,0,0,0,3,good
440000,170,house,2,3140,1767,1,1600,1.0,keerbergen,0,0,0,0,0,4,to renovate
450000,290,house,5,4280,1254,0,0,1.0,hannut,0,0,0,0,0,3,as new
475000,350,house,4,4000,200,0,0,1.0,liege,0,0,0,1,70,2,as new
495000,148,house,3,1200,240,1,127,1.0,woluwe-saint-lambert,0,0,0,0,0,2,good
499000,270,house,4,4684,1752,0,0,1.0,vise,0,0,0,0,0,4,good
499000,673,house,16,5500,595,1,329,0.0,dinant,0,0,0,0,0,2,to renovate
499000,673,house,16,5500,595,1,329,0.0,dinant,0,0,0,0,0,2,to renovate
535000,135,house,3,1140,143,1,87,1.0,evere,0,0,0,1,20,2,good
535000,130,house,3,1200,170,1,20,1.0,woluwe-saint-lambert,0,0,0,1,15,2,to rebuild
545000,150,house,3,3090,631,1,631,1.0,overijse,0,0,0,1,15,4,good
549000,330,house,6,1420,555,1,380,1.0,braine-lalleud,1,0,0,0,0,3,good
549000,330,house,6,1428,555,1,380,1.0,braine-lalleud-lillois-witterzee,1,0,0,0,0,3,good
595000,320,house,6,1050,75,0,0,1.0,ixelles,0,0,0,0,0,2,good
595000,270,house,5,4053,800,0,0,1.0,chaudfontaine-embourg,0,0,0,0,0,4,to rebuild
639000,247,house,5,6900,40100,0,0,1.0,marche-en-famenne,0,0,0,1,20,4,good
640000,185,house,5,1082,293,1,200,1.0,sint-agatha-berchem,0,0,0,1,200,3,as new
650000,423,house,7,4000,730,0,0,1.0,liege,0,0,0,0,0,4,to rebuild
690000,325,house,4,1785,2400,0,0,1.0,brussegem,0,0,0,0,0,3,to rebuild
695000,220,house,4,1040,65,0,0,1.0,etterbeek,0,0,0,1,24,2,good
695000,256,house,5,1060,256,1,8,1.0,saint-gilles,0,0,0,0,0,2,good
695000,256,house,5,1060,256,1,8,1.0,saint-gilles,0,0,0,0,0,2,good
695000,295,house,5,1410,500,1,500,1.0,waterloo,0,0,0,0,0,4,to rebuild
700000,278,house,5,1640,1102,0,0,1.0,sint-genesius-rode,0,0,0,0,0,4,good
700000,278,house,5,1650,1102,0,0,1.0,beersel,0,0,0,0,0,4,good
700000,278,house,5,1652,1102,0,0,1.0,alsemberg,0,0,0,0,0,4,good
749500,419,house,5,1850,646,0,0,1.0,grimbergen,0,0,0,0,0,4,as new
850000,305,house,5,1140,500,0,0,1.0,evere,0,0,0,0,0,2,good
860000,360,house,6,1180,373,0,0,1.0,uccle,0,0,0,1,36,3,good
860000,360,house,6,1180,373,0,0,1.0,uccle,0,0,0,1,36,3,good
860000,360,house,6,1620,373,0,0,1.0,drogenbos,0,0,0,1,36,3,good
860000,360,house,6,1620,373,0,0,1.0,drogenbos,0,0,0,1,36,3,good
860000,360,house,6,1630,373,0,0,1.0,linkebeek,0,0,0,1,36,3,good
860000,360,house,6,1630,373,0,0,1.0,linkebeek,0,0,0,1,36,3,good
890000,346,house,3,4900,3375,0,0,1.0,spa,0,0,0,0,0,4,to rebuild
949000,330,house,6,1050,135,1,60,1.0,ixelles,0,0,1,1,5,2,good
950000,250,house,5,1150,170,1,100,1.0,woluwe-st-pierre,0,0,1,1,20,2,as new
975000,305,house,9,1060,80,0,0,1.0,saint-gilles,0,1,0,0,0,2,good
1495000,283,house,4,1200,83,0,0,1.0,woluwe-saint-lambert,0,0,0,0,0,2,good
2300000,600,house,5,1050,310,1,140,1.0,ixelles,0,0,0,1,90,2,to rebuild
479000,196,house,3,8210,884,1,680,1.0,loppem,0,0,1,0,0,4,not mentioned
549000,178,house,6,6890,1145,1,950,0.0,libin,0,0,0,1,50,4,to renovate
115000,202,house,4,6762,270,0,0,1.0,virton-saint-mard,0,0,0,0,0,2,to renovate
240000,150,house,3,9150,144,1,52,1.0,kruibeke,0,0,0,1,35,3,as new
289000,114,house,3,6530,274,0,0,1.0,thuin,0,0,0,0,0,3,not mentioned
299000,114,house,3,6530,317,0,0,1.0,thuin,0,0,0,0,0,4,not mentioned
345000,171,house,3,9890,195,1,15,1.0,gavere,0,0,0,1,9,2,as new
350000,174,house,3,9890,198,1,15,1.0,gavere,0,0,0,1,9,3,as new
350000,174,house,3,9890,198,1,15,1.0,gavere,0,0,0,1,9,2,as new
355000,176,house,3,9890,200,1,15,1.0,gavere,0,0,0,1,9,2,as new
380000,197,house,3,9890,223,1,16,1.0,gavere,0,0,0,1,10,3,as new
550000,161,house,3,1300,1226,1,600,1.0,wavre,0,0,0,1,30,4,as new
336000,206,house,3,8370,262,0,0,1.0,blankenberge,0,0,1,0,0,2,to renovate
625000,230,house,4,1650,5400,1,1900,1.0,beersel,0,0,1,1,40,4,not mentioned
447000,191,house,3,2830,301,0,0,1.0,willebroek,0,0,0,0,0,3,good
625000,273,house,4,1650,770,0,0,1.0,beersel,0,0,0,0,0,4,to rebuild
625000,273,house,4,1651,770,0,0,1.0,lot,0,0,0,0,0,4,to rebuild
272000,97,house,3,9700,146,0,0,1.0,oudenaarde,0,0,0,0,0,2,just renovated
434000,155,house,3,2660,344,1,212,1.0,hoboken,0,0,0,0,0,2,as new
524000,292,house,2,9690,11590,0,0,1.0,kluisbergen,0,0,0,0,0,4,to renovate
620000,324,house,5,1730,2019,1,1500,1.0,asse,0,0,1,1,35,4,good
695000,419,house,7,1400,650,0,0,1.0,feluy,1,0,0,1,43,3,good
695000,419,house,7,7181,650,0,0,1.0,feluy,1,0,0,1,43,3,good
799000,344,house,4,1040,140,1,27,1.0,etterbeek,0,0,0,1,17,2,good
799000,344,house,4,1050,140,1,27,1.0,ixelles,0,0,0,1,17,2,good
865000,290,house,4,3140,2000,1,1500,1.0,keerbergen,1,0,1,0,0,4,good
545000,172,house,3,9170,585,0,0,1.0,sint-gillis-waas,0,0,1,0,0,4,good
550000,330,house,6,5651,1228,1,400,1.0,walcourt,0,0,0,1,420,4,as new
550000,330,house,6,6120,1228,1,400,1.0,ham-sur-heure-nalinnes,0,0,0,1,420,4,as new
550000,330,house,6,6280,1228,1,400,1.0,gerpinnes,0,0,0,1,420,4,as new
209000,90,house,3,4100,211,1,40,1.0,seraing,0,0,0,1,20,3,just renovated
272000,136,house,3,3272,102,0,0,1.0,testelt,0,0,0,0,0,4,just renovated
449000,120,house,2,2960,1425,1,1304,1.0,brecht,0,0,0,1,25,4,good
690000,211,house,2,1640,765,0,0,1.0,sint-genesius-rode,0,0,0,0,0,4,to rebuild
690000,211,house,2,1650,765,0,0,1.0,beersel,0,0,0,0,0,4,to rebuild
690000,211,house,2,1652,765,0,0,1.0,alsemberg,0,0,0,0,0,4,to rebuild
760000,365,house,4,9660,0,0,0,1.0,nederbrakel,0,0,1,0,0,4,good
125000,133,house,4,4040,98,0,0,0.0,herstal,0,0,0,0,0,2,to renovate
240000,150,house,4,1420,110,0,0,1.0,braine-lalleud,0,0,0,0,0,3,to rebuild
399000,156,house,4,1780,0,0,0,1.0,wemmel,0,0,0,1,28,2,good
540000,554,house,4,7500,731,0,0,1.0,tournai,0,0,0,0,0,2,not mentioned
540000,554,house,4,7500,731,0,0,1.0,tournai,0,0,0,0,0,2,not mentioned
650000,260,house,5,1850,403,0,0,1.0,grimbergen,0,0,0,1,18,3,good
1195000,357,house,5,2560,2012,0,0,1.0,nijlen,0,0,1,0,0,4,as new
99000,95,house,2,4030,114,0,0,0.0,liege-grivegnee,0,0,0,1,17,3,to renovate
99000,90,house,2,4500,65,0,0,0.0,huy,0,0,0,0,0,2,to renovate
99000,157,house,3,4520,500,1,440,0.0,moha,0,0,0,0,0,2,to renovate
119000,161,house,3,6031,127,0,0,1.0,monceau-sur-sambre,0,0,0,0,0,2,to rebuild
125000,110,house,2,9600,260,0,0,1.0,ronse,0,0,0,0,0,2,to rebuild
139000,120,house,3,4000,434,1,350,1.0,liege,0,0,0,1,10,3,to renovate
149000,90,house,2,4020,190,0,0,1.0,liege,0,0,0,1,40,3,to rebuild
149000,90,house,2,4020,190,0,0,1.0,liege,0,0,0,1,40,3,to rebuild
149000,150,house,3,4051,150,1,30,0.0,chaudfontaine-vaux-sous-chevremont,0,0,0,1,16,2,to renovate
149000,136,house,3,4690,404,1,250,0.0,bassenge-glons,0,0,0,1,20,3,to renovate
150000,88,house,2,4520,76,0,0,1.0,antheit,0,0,0,0,0,2,to rebuild
160000,125,house,4,6182,950,1,950,1.0,souvret,0,0,0,1,40,2,good
165000,130,house,3,6180,321,1,172,1.0,courcelles,0,0,0,0,0,3,just renovated
165000,130,house,3,6182,321,1,172,1.0,souvret,0,0,0,0,0,3,just renovated
169000,180,house,3,9255,170,0,0,1.0,buggenhout,0,0,0,0,0,3,to renovate
175000,92,house,2,4347,107,0,0,1.0,fexhe-le-haut-clocher,0,0,0,0,0,2,good
175000,140,house,3,4480,597,1,467,1.0,engis,0,0,0,1,20,3,to rebuild
179000,200,house,4,6041,267,1,70,1.0,charleroi,0,0,0,1,60,2,to rebuild
179900,163,house,3,9200,130,0,0,1.0,dendermonde,0,0,0,0,0,2,to rebuild
186000,120,house,2,4870,449,1,350,0.0,trooz,0,0,0,0,0,4,to renovate
189000,95,house,2,4500,67,0,0,1.0,la-sarte-a-huy,0,0,0,0,0,3,good
195000,140,house,2,4500,337,0,0,1.0,huy,0,0,0,0,0,2,to rebuild
199000,123,house,3,9140,110,0,0,0.0,temse,0,0,0,1,18,2,to renovate
219500,188,house,4,9600,315,1,200,1.0,ronse,0,0,0,1,25,2,good
220000,150,house,3,4520,226,1,150,1.0,wanze,0,0,0,1,6,2,good
229000,173,house,3,4500,140,1,50,1.0,huy,0,0,0,1,20,2,just renovated
235000,159,house,4,5190,80,1,32,1.0,jemeppe-sur-sambre,0,0,0,1,32,3,just renovated
235000,165,house,4,6140,480,1,300,1.0,fontaine-leveque,0,1,0,1,80,2,good
239000,140,house,3,4540,2125,1,1750,1.0,amay,1,0,0,1,45,3,good
239000,220,house,3,4570,2931,1,2648,1.0,marchin,0,0,0,0,0,4,to renovate
239000,190,house,4,7500,240,1,140,1.0,tournai,0,0,0,1,17,2,as new
239000,145,house,3,9340,418,1,100,1.0,lede,0,0,0,1,60,3,to renovate
239500,90,house,2,4260,283,1,200,1.0,braives,0,0,0,1,40,3,as new
240000,140,house,3,4540,307,1,200,1.0,ampsin,0,0,0,1,40,3,good
